text_raw,real_y,vader_pred,tb_pred,tr_pred,tr_top_emotion
Our flight from London to Boston was okay. Disappointed to only be able to sit in middle of row of 10. Annoying to have to pay extra to have a window seat. Also catering on board is disappointing with only one meal plus a biscuit but crew were friendly and helpful. The return flight was different. Staff not particularly helpful. Person in front reclined seat fully and I wasn't able to fit food tray in. Crew member said I was causing problems for the man in front when I requested he put his seat up to eat. Also armrests did not lift up leaving less than 6 inches between seat in front and armrest meaning I was literally trapped in my seat for 6 hours. Not comfortable and unsafe in an emergency. We had one drinks trolley followed by a meal around an hour later. Staff then disappeared and only water or juice available for rest of flight. Will not use BA again. Delta and Virgin flights offer much better service.,,negative,neutral,positive,joy
I flew club world from JHB to LHR on 21/01 on the 747. The flight experience overall was a good one. Sitting on the upper deck of 747 is definitely a must as its a fair bit quieter than the main deck. The check in was a breeze and the staff at the desk were very friendly especially considering I was travelling with loads of luggage bicycle etc. I didn't use the lounge as I know the one in JNB is not very good. The boarding took place on time and we were offered pre takeoff drinks soon after seating. Take off was a bit delayed but smooth non the less. The food leaves a lot to be desired on BA I had the Salmon main course which was very bland. The up side the champagne was perfectly chilled and the desert was yummy. The seat configuration is not the best as you are facing your neighbour. The seat in the lounging position is very comfy but is a bit narrow for sleeping it's also a bit short for taller individuals such as myself. Arrival at T5 was very smooth as I used the fast track lane from landing to climbing in the taxi was less than 30 min. I would definitely fly BA again but they do need to look into the quality of food and the seat configurations for future upgrades.,,positive,positive,positive,joy
"Vancouver to London, we were upgraded to business class at the airport. The staff were absolutely delightful and had a fabulous trip. Really they could not have been more helpful and I would recommend them. ",,positive,positive,positive,joy
LIS-LHR-VIE on Dec. 8 both legs on an Airbus 320 in Club Europe (Business Class) - both legs on time seats were Economy seats with the middle seat left unsold and featuring the new slim seats which are less comfortable and have a reduced seat pitch – Check-in in LIS was handled by rather surly agents which was untypical for an otherwise friendly airport but Business class waiting lines were very short so overall it was OK. LIS-LHR leg was with a rather lacklustre and inattentive European fleet crew after the initial service of food and drinks further service consisted of clearing the dishes and on board sales. Other than that Business class flight attendants were behind the curtain reading magazines chatting and rather attending to themselves than the passengers. At 11 am the Business Class food served was a plate cold cuts a roll and three thin slices of fruit (basically a make yourself sandwich on a plate). Extremely disappointing and poor for a lunch flight scheduled to arrive in Heathrow after 1 pm. On the LHR-VIE leg service was“afternoon tea”meaning again sandwiches. However this time at least it was more appropriate due to time of day. Full bar service on both flights and the French white wine served was ok. The mixed fleet crew on the second leg was more interested in its job and up to BA standards regarding friendliness and attentiveness. Transfer procedures in LHR Terminal 3 were fast and friendly even the extra security checks required for all transfers at LHR (even Intra-EU) were hassle free and easy. BA’s Galleries Lounge in LHR T3 was again an oasis of rest amid a busy airport; comfortable with excellent drink selection and decent food selection including several good warm choices such as various curries. In Lisbon Portela BA uses the shared Blue Lounge which is small and offerings are rather limited; some limited snacks ok drinks but at least good Nespresso coffee. Although small it was not crowded which is a plus. So BA delivered a good basic product for economy standards but I fail to see any real Business Class service offered here (not seat wise not meal wise not service wise). The only saving grace was the Galleries Lounge in Heathrow T3 and the better service on the LHR-VIE leg. Not recommended for Business Class within Europe based on this experience. (Oneworld Sapphire).,,positive,positive,positive,joy
"I was horrified by the extremely small seats and the poor training that the crew clearly receives. Not one of them exuded any kind of warmth or expressed any desire to make our journey pleasant. The seats were so narrow that regardless of the size of your neighbors you are forced to touch each other constantly, if the seat in front of you is reclined you have no choice but to recline your own, or else you are breathing in the head/ scalp of the person in front of you. Food was revolting, they don't even provide napkins unless you ask with the pre-meal drinks and the secondary meal. The last time I flew BA it was a completely other experience and I was so sorry to see how far the quality level has slid. It was really majorly disappointing and I regret that I have already purchased 2 other intercontinental trips with the company. I will now have to see if I can change them. The pathetic 250 ml bottle of water, it's just a sip. On the shorter flights the seats couldn't even be reclined which was a great pity since the flight was delayed by almost 3 hours and we had to wait on board.",,negative,negative,negative,sadness
"The booking of our flights was straightforward. However, when we have paid to sit next to each other, and paid for the opportunity to book seats in advance, you would expect the seating plan for the aircraft to clearly show where all the toilets and galleys are so that as the paying customer we would have a choice as to whether to is near them particularly on a long haul flight, on this occasion British Airways failed miserably. The plane was new and the seats were comfortable and spacious enough, not the upper deck in ecconomy. However being seated next to the toilets was not the best location, particularly as we had pre booked the seats online. The service was excellent and the staff helpful and happy to be there. The gluten free meals that we ordered were provided although the breakfast could have been more substantial especially after an 11 hour flight. All in all a stress free journey which was comfortable.",,positive,positive,positive,joy
On a recent vacation from Sacramento to Paris some friends and I had a terrible experience with another airline and had some trepidation about our return flight from Paris to Sacramento. We did however choose British Airways for the return flight and none of us had flown with them before. I am happy to report that the experience was totally different. Our flight was delayed by an hour which did effect our layover and did rush us to our next flight but we had a cushion of 2 hours layover so we were ok. On the flight the seats were more comfortable more leg room less noisy better entertainment due to screens on seats in front of you and the access to the bathroom was much easier to navigate. We also had seats relatively together which the other airline refused to offer us even though we had made the reservation months in advance. Their screen was so far ahead I couldn't see it and it offered only one choice. The staff was very kind to hydrate us frequently and gave us plenty to eat and it was all very palatable. I will definitely recommend British Airways for International flights to my friends.,,positive,positive,positive,joy
"I booked my flights to the UK in May 2019 and had to cancel our trip to the UK on March 12, 2020 .. 4 days prior to leaving because a travel ban was going to start on March 16, 2020 and because I am older and have pre-existing health conditions, my doctor asked me to postpone our trip. The British Airways customer care associates I talked with were great and caring and they were able to issue us travel credit for tickets that were non-refundable. Now the problem is, I need to rebook and use the travel credit by May 2020 for travel to the UK by May 2021 or lose all the credit from our trip. How can I make travel arrangements by May 2020 with the coronavirus out of control throughout the world and travel bans in place? I understand BA has policies in place, but I cannot understand how you can expect someone to make travel arrangements while the world is dealing with COVID-19. I feel this timeline is unfair to any consumer who has trust with their preferred airline, my preferred airline is still British Airways. British Airways needs to reevaluate their policies during a world crisis....and make adjustments as needed to be fair to consumers who trust them. Whether a consumer has purchased refundable or non-refundable tickets should not matter, because forcing a consumer to rebook while a world pandemic is happening and not adjusting your policies to the situation can change your loyal customers, remember, there are many other airlines out there to choose from. The coronavirus is something that no one has any control of. I guess the bottom line is I think British Airways needs to put some common sense to their policy. I want to rebook and travel, but I am hesitant to this at this time. Hopefully, May 2020 this pandemic is over for all of us. ",,positive,positive,negative,anger
"Refusing to pay £73 pp to reserve seats in Business Class (a stunt more worthy of Ryanair) I checked in two passengers online 20 minutes after online check in opened only to find that one seat was in row 7 and the other in row 11. There was no option to change seats and no phone contact given. I tried to phone the British Airways Kuala Lumpur office but the number given would not connect. I then went to the BA Office listed in Kuala Lumpur only to find it had been closed and moved to another location in Ampang Park. Still having asked several people no one knew of a BA office. Arriving at the airport I was told the flight was full but a change of seats might be possible once on board, which proved to be the case. But I then found myself next to a family with three very small children. Although the parents did what they could to amuse the children it was always going to difficult during a 13 hour flight. It was a long night and a very difficult flight. The sight of young children in nappies wandering around is not what I expected in business class. All in all it was a flight in flying nursery which I would rather forget. I now know why other reviewers on this site have used the acronym BA - Better Avoid. Business class beware.",,negative,neutral,negative,anger
Original flight was cancelled with no explanation. There was no representative to help in rebooking We had to call customer service (long distance call) The line kept dropping Had to do 40 + calls to find new booking only to discover the only way I could fly the next day was by paying business class. No help with hotel for the night stay.,,negative,positive,negative,anger
After my flight to Vienna with BA I was hoping for a slight improvement on the way back - however the service was very boring. Drink service was rushed with the stewardess pouring an entire miniature of vodka into a drink before putting a drop of Tomato juice in when I asked for a Tomato and Vodka - unpalatable. Was glad to be off the plane in all fairness. Hoping that one day BA will wow me.,,positive,negative,negative,anger
"London to Chicago. Could it get any worse? The flight to Chicago was equipped with the usual ancient Boeing 747-400. The British Airways First Class product doesn't come up to modern Business Class standards. This particular flight was late again, and the food / wine was simply awful. There is nothing remotely elegant about BA First Class, and the crew demonstrate no sophistication. This experience was like dining at your worst restaurant chain. Finally, not only is the aircraft tired and worn out, but the in flight so-called entertainment system did not work, and had to be rebooted twice. The First Class seat is a bad joke, and extraordinarily uncomfortable. British Airways are at least twenty years out of date with their entire First Class product. All that can be said about this airline is woeful. The Concorde First Class lounge at Heathrow is filthy dirty, and desperately needs refurbishment.",,negative,negative,negative,sadness
"London Heathrow to Mumbai. I've been a loyal BA customer for several years, but this was a journey of disappointment. I was late to the airport due to delays on the train line. Called customer services while on my way, and after 15min of wait I was told they couldn't do anything about it, but gave me the number of the airport. It was incorrect. At Terminal 5 I asked the attendant for help given the rush. He was quite rude and said I had to join the queue unless I was flying business. At the gate, we had a late boarding because 'the computer wasn't working'. I was flying premium economy and let me say, on this flight (BA0199) it is like the economy class of several other airlines.  Plus this 777 was in desperate need of a refurbishment. My headrest was hanging down the seat, the screen was filthy and its arm broken so it wouldn't stay in position. The flight attendant (who I never saw smiling for the entire flight) said he had reported it on the way in. I asked to change my seat. In my new seat the headphone audio had regular loud cracks and pops (it wasn't the headphones, I tried mine too). The entertainment system was poor. It started nearly an hour into the flight and stopped an hour before landing, plus the 'noise cancelling' headphones are NOT noise cancelling - try pulling the jack out and it doesn't make a difference. Overall a very poor experience, crowned by a terrible breakfast. Sorry BA but you are stuck in the 80s and you're slipping further down my list of preferences.
",,negative,negative,negative,anger
"Food on this 4+ hours flight from Moscow to Heathrow was a filled roll and 1 cup of tea/coffee. The other London-Moscow flights provide a full meal. The cabin staff were almost robotic and programmed in the discharge of their duties with no interaction with passengers. When the flight touched down, it was 75 minutes before we disembarked, 6 British Airways flights that landed after us discharged their passengers whilst our flight waited first at a stand and then 15 minutes for an air bridge operator. My email to their CEO produced nothing except a plastic apology, even though the captain continually said we were waiting on find the guy responsible for stand allocation. Used to be BA was a world leader. They've followed the empire and dinosaurs into extinction.",,positive,positive,negative,anger
"Lima to Gatwick. Helpful and courteous cabin crew.  The seat was uncomfortable and the in flight entertainment system derisory. The screen was small and in poor condition. Movies shown in the in flight magazine were unavailable and the selection of movies was poor. The touch screen failed to respond correctly and at times occasionally, without warning, increased the sound level to maximum without touching the screen or handset. A 12 hr flight with a rubbish entertainment system.",,neutral,negative,negative,fear
"London to Seville. Following on from mistakenly booking a return flight with BA despite having a previous confirmed booking with a competitor, I quickly called up BA to resolve the issue. They understood the problem and gave me a full refund. The agent was exceptionally helpful on the phone and provided me a quick answer and solution to the problem. I don’t believe most airlines would have accepted my reasoning, however it’s great to see BA treat their customers with care.",,positive,positive,positive,joy
"No, no, no, British Airways. You've messed up. Someone sat in an office thought it would be a good idea to charge for food and drink on flights, just like many other airlines do, and they said ""Let's provide food from M&S: that will make our offering classier than the rest."" The problem on my 18:55 flight from Marrakech to London was that — it being dinner time — loads of passengers wanted food and drink, so the service was inevitably snail-paced. A piece of friendly advice, BA, you need to provide 4 cabin crew to handle economy on a dinnertime flight, or you merely annoy your customers. Sitting near the back of the plane, my wife and I got served 2 hours into the 3.5 hour flight, by which time our tongues were hanging out. But what's this? Only two sandwiches left, and we bagged the last two packets of crisps. You're promising things you can't deliver, BA. There is such as thing as advertising standards, and your beautifully photographed food and drinks menu drives a coach and horses through the principles of advertising standards. The 2 cabin crew serving economy soldiered on with their service most impressively, even managing to smile as for the umpteenth time someone's payment card failed to register on their machine. (Hint for frequent flyers: if your card just doesn't work you get your food and drink for free.) Meanwhile, behind the service trolley, a phalanx of passengers with their legs tightly crossed tried to avoid exhorting the cabin crew to move their trolley so they could access the toilets to relieve themselves (a very appropriate expression in the circumstances). Other passengers simply wanted to relieve themselves of the packaging of the food they bought hours earlier: several of them eventually came down the aisle waving their empty bottles and M&S extensive food packaging for the crew to remove from their sight. Whoever at British Airways is employed to read reviews on this website, please take note and pass it on to your management if you dare. The process I call 'Ryanisation' of British Airways is almost complete. You now charge for checked baggage (yes, I know that's indirect, but only idiots can't see through the scam), you exert an extortionate price for those unfortunate enough to be tall, and who need the legroom of emergency exit seats, and now you've devised a marvellous system of charged cabin service for food and drink on 'short haul' (what even BA used to call 'medium haul') flights that annoys more than half the customers on board the plane. Oh, and by the way: why don't the cabin crew deploy the A320 overhead monitors that display the flight progress? Too costly, perhaps? I suggest that BA needs to return to the days of advertising when you had a wonderful slogan, but with a minor revision: ""British Airways, the world's least favourite airline"".",,positive,positive,positive,joy
"Heathrow to Barcelona. Reliable. No longer feels like travelling with a premium airline. Very functional, but unfortunately at a cost. Flight took off late, because luggage for a passenger needed to be off loaded, however arrived on time in Barcelona. Excellent information from the flight deck. Cabin crew robotic and lacked personality. Enough has already been said about charges for food and drink. Overall falling well below the standards of the competition. Great pity really.",,positive,positive,positive,joy
"London to Los Angeles. Booked this trip eight months previously and as I lost my status on BA a few years ago were forced to pay an additional £180 for our two seats. The flight I chose was a Boeing 787 and was prepared to part with the extra cash so we could be in the small front cabin. Never expecting anything to go according to plan with BA and our flight was cancelled a few days before. We were rebooked onto a later flight which they changed from an A380 to a twenty one year old Jumbo. We were then seated right at the back of Club World to benefit from a screaming child sat in the front row of premium. We were greeted by a rather pleasant steward who told us he would be looking after us for the trip, he then disappeared never to be seen again. Food was served within an hour of take off for an eleven hour flight. The steak so tough was it impossible to cut and could only be eaten by picking up and biting pieces off. After a few hours I went  to the galley to seek out a drink as the crew had disappeared, stood there being completely ignored by three stewardesses. Reluctantly one stopped chattering and managed to get me a drink. The second meal was served about seven hours after lunch, steak sandwich, at least that one was edible. The seat was as you would expect on such an old plane totally knackered, getting out was a task in itself. I bought WiFi for the whole trip, it ran for about 50% of the flight, yet their customer (non existent) services refuse to refund the payment even though I sent them a whole host of screenshots showing at various times there was no wifi service, but they are happy to note the problems. We have avoided BA now for some time, except where there is no other option as on Club Europe. But with transatlantic they are probably the bottom of the pile. We only took this trip to use up some Avios, they have all been used now and we could come back from LAX on Virgin Atlantic. Never again, BA club world offered is a farce in today's business market.",,negative,neutral,negative,anger
"London to Kuala Lumpur. This is my first time flying with BA to Kuala Lumpur on the Dreamliner 787. Was very excited for this trip as BA has made a come back to fly to Malaysia after stopping the service for many years. I paid to seat at the first row to have a longer leg room. I absolutely regretted and disappointed for the choice. I made a complaint to the crew that my seat (30B) has sunk and I felt uncomfortable to be sitting on this seat for the next 13 hours. Crew only offered me an extra pillow to seat on it, which didn't help either. The tv screen on 30B was also not working and I didn't watch anything during the whole duration of the flight. I would recommend to totally avoid sitting on all row 30 as the seats are so close to the lavatories that you can hear toilets flusing at all time. This will be my last time flying with BA unless the aircraft is changed to perhaps the A380. I am dreading on my next return flight back to London. Crews were friendly and helpful. No fault with that.",,negative,positive,negative,sadness
"We are on our way home after a 3 week holiday in the UK and have had all 4 flights with British Airways. Our 2 internal flights between London and Edinburgh were great due to the friendly staff and there were no complications, however, the 2 long haul flights have been a nightmare. Our initial flight from Cape Town to Heathrow was a full flight, the staff seemed very overwhelmed, they ran out of certain food and drinks and as we were in economy right at the back we got the ""leftovers"", my entertainment system was also not working. We are about to board the return flight from Heathrow to Cape Town and the check in process was horrific. I had booked through Expedia and somehow my return flight did not have a checked in bag allowance which I didn't realise until we checked in. I ended up having to pay an additional £85 for my bag, after being told to try do it under manage my booking on the app which was not possible and I also spent 20 minutes on hold trying to get through to the BA customer service number with no luck. We asked to speak to someone is person in terminal 5 and were told that they have no customer service desk in the main BA terminal.  Overall it took us about 2 hours to get me checked in after speaking to about 6 different staff members, none of which could help me. There was also a discrepancy with the baggage allowance as my friend I am traveling with was allowed 26kg and after paying to add my bag I was told it was overweight as I was only allowed 23kg and the bag was 24kg. Compared to having flown with other airlines I will never fly with BA again, the level of service is shocking compared to what you would expect.",,positive,neutral,negative,fear
"When I tried to check in online, I was offered an upgrade to premium economy for just under £300. I decided to take it, but then the website wouldn't allow me to choose seats or to check in. I phoned BA and was happy that the call was picked up quickly, but I was then told that because I had changed my booking, I had to check in at the airport. So we turned up three hours before the flight, only to be told that our two adjacent aisle seats in economy had been switched to the middle seats in a row of four in premium. The check-in agent was helpful but couldn't fix and suggested we try the BA desk airside. That desk was understaffed but when we did reach the front of the line, we were told to try at the boarding gate. At the gate, we finally managed to get one aisle seat and one window, not sitting together. After going through that, the flight was surprisingly good, with decent food and very good service. We flew back economy, which wasn't too bad either. The flight attendants were friendly and enthusiastic, and Emma and Daniel, who looked after us, could not have been better. I've obviously learned my lesson about late BA upgrades, but everything else was good.",,positive,positive,positive,joy
"Flew with British Airways on a 7 hour flight from Dubai to London in Economy with the tiniest TV screen I have seen in the last 10 years. It was so small you had to squint most of the time to make out what was going on, and the resolution was terrible and irritated the eyes. The screen had little crosses in it. This must have been an ancient plane. The movie selection was old given that I watched the same movies 2 months earlier. Nothing that is currently in the cinema. We only had one meal and when we asked for additional food there were only snacks in form of chocolate bars and biscuits. We were also not allowed to have any sparkling wine, which is ridiculous as they have it on tap in Business class. The staff seemed irritated most of the time especially the lady in Business class who welcomed us. Very disappointing experience. ",,negative,negative,negative,anger
Flew to Tampa from Gatwick on the 12/5/15 return flight on the 25/5/15. Had flown with BA on several occasions to Mauritius. Can't believe despite the number of complaints BA received nothing has changed regarding the food the service. Admittedly some of crew are good but some of them makes you wonder why did they choose such career. BA seriously need to review the customer care they provide. Dinner overcooked frozen rolls with a cereal bar for breakfast - really tasted better food on cheaper airline. Come on BA listen to your customer and improve your service. Very disappointed with BA.,,positive,neutral,negative,sadness
"Very low standards for Club Europe: there was no cabin divider in the aircraft, so no privacy or separate cabin as would be expected, aircraft not properly cleaned in Athens (there was full rubbish bag left in the seat pocket). No in-flight information as the in flight maps have long disappeared from European routes which is a shame. Staff was attentive though and tried their best.",,negative,positive,positive,joy
BA 0058 Cape Town to London Heathrow Seats 03A & 04A. Check in - Directed to Club World check in. One of our bags not labelled with First Priority label. A little annoying as on the way out all First luggage was the very last off the carousel. Boarding was via gate 2 and then through World Traveller Plus section. Again annoying as that happened with boarding and disembarking on the way out. Electrical problems with entertainment and lighting - resolved after two hours. No First amenity bags on board. No sleep suit offered as not on board either. Seat for buddy dining kept collapsing. As it was the 1st of the month new wine list available. After one glass of Mersault there was no more on board. Offered 2 of last months whites as an alternative. Butter at breakfast was rancid. Needn't have worried about the bag without the priority label. It came of before our other bags! Again First luggage came through long after most of the other classes of travel had cleared the baggage hall. We did disembark through door 1 however. Crew pleasant and apologetic. Why do we pay the extra? It's back to Club World for us. Time to start trying other airlines as well.,,negative,neutral,negative,anger
Appalling customer service - they have cancelled flights and rebooked us but have not confirmed any change to the hotel reservation that was part of the inclusive booking. Hours and hours on the telephone with no response (or you just get a recorded message to say they can't take the call). They don't respond to emails sent to the complaints line. ,,negative,negative,negative,anger
"Will never touch British Airways again. Having flown BA on this route from Orlando to London Heathrow for a long time their services have seriosuly gone downhill. When I went to the back of the plane to ask for a snack I was told I had to buy them. Having paid over £1000 for my tickets I replied I'm not doing that I've paid enough for this flight already. To which the cabin manager replied 'well thats just the way the industry is going, people want value for money and this is how you get it, all the airlines are doing it, if you don't like it tough'. I have never been spoken to so rudely by a member of staff in my life! As well as this the seats were old and the screens didn't work. Other airlines namely Air New Zealand, Singapore Airlines, even American, in my opinion now represent a lot better value for money, you even still get snacks on long haul flights! (I guess all the airlines are doing it right?).

",,positive,neutral,negative,anger
"London to Moscow. British Airways has downgraded their plane to a smaller plane and hence seat in Business class is no longer Club World (flat bed) seat but Club Europe seat (not flat bed). It is a night flight and this change is important and not acceptable. I cannot fly during the day as I have meetings scheduled. BA has not offered a like for like change, they offered seats on an early flight next morning which is not suitable as this flight is during the day. Moreover the fare that we paid for the night flight was more expensive that those that BA is offering during the day. They also not allowing me to cancel the flight and rebook another or change the outbound flight to another date, like Friday when the seat (whether club world or club Europe) is less important as Saturday not a working day and one can get a rest. In Summary it is unacceptable that BA is charging more for the flights with Club World Seat and then swapping it to smaller plane without offering a like for like change. This was never the case before and BA was fair previously.",,positive,positive,negative,anger
Easy check in on the way to Heathrow. The flight was on time with no issues. Our return flight to Valencia was booked for the afternoon and our long haul flight arrived early at Heathrow. This was with another airline and was not a connecting flight. I asked at the British Airways check in if we could be put onto the morning flight back to Valencia to avoid seven hours waiting at Heathrow. We had our flights changed with no cost and were checked in within five minutes. That is indeed customer service. Thank you.,,negative,positive,positive,joy
